#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,viito2
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:20:19
#file_id,/SS000023.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
196,20.86,2026-05-27 17:20:39,-0.15,0.03,9.43,9.43,0.9,0.2,BACK_UP,MOVING,NORMAL
197,20.96,2026-05-27 17:20:39,-0.16,0.05,9.41,9.41,1.0,0.3,BACK_UP,MOVING,NORMAL
198,21.06,2026-05-27 17:20:40,-0.16,0.02,9.42,9.42,1.0,0.1,BACK_UP,MOVING,NORMAL
199,21.16,2026-05-27 17:20:40,-0.17,0.04,9.40,9.40,1.0,0.2,BACK_UP,MOVING,NORMAL
200,21.26,2026-05-27 17:20:40,-0.15,0.02,9.38,9.38,0.9,0.1,BACK_UP,MOVING,NORMAL
201,21.36,2026-05-27 17:20:40,-0.16,0.03,9.43,9.43,1.0,0.2,BACK_UP,MOVING,NORMAL
202,21.46,2026-05-27 17:20:40,-0.16,0.02,9.45,9.45,1.0,0.1,BACK_UP,MOVING,NORMAL
203,21.79,2026-05-27 17:20:40,-0.16,0.03,9.40,9.41,1.0,0.2,BACK_UP,MOVING,NORMAL
204,21.89,2026-05-27 17:20:40,-0.14,0.02,9.42,9.42,0.9,0.1,BACK_UP,MOVING,NORMAL
205,21.99,2026-05-27 17:20:40,-0.17,0.02,9.41,9.41,1.0,0.1,BACK_UP,MOVING,NORMAL
206,22.09,2026-05-27 17:20:41,-0.15,0.03,9.40,9.40,0.9,0.2,BACK_UP,MOVING,NORMAL
207,22.19,2026-05-27 17:20:41,-0.14,0.02,9.40,9.40,0.8,0.1,BACK_UP,MOVING,NORMAL
208,22.29,2026-05-27 17:20:41,-0.15,0.02,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
209,22.39,2026-05-27 17:20:41,-0.15,0.04,9.41,9.41,0.9,0.2,BACK_UP,MOVING,NORMAL
210,22.49,2026-05-27 17:20:41,-0.17,0.03,9.40,9.40,1.0,0.2,BACK_UP,MOVING,NORMAL
211,22.59,2026-05-27 17:20:41,-0.15,0.04,9.41,9.42,0.9,0.2,BACK_UP,MOVING,NORMAL
212,22.69,2026-05-27 17:20:41,-0.16,0.02,9.42,9.42,1.0,0.1,BACK_UP,MOVING,NORMAL
213,22.79,2026-05-27 17:20:41,-0.16,0.04,9.41,9.41,1.0,0.2,BACK_UP,MOVING,NORMAL
214,22.89,2026-05-27 17:20:41,-0.16,0.01,9.40,9.40,0.9,0.1,BACK_UP,MOVING,NORMAL
