#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-036
#user,vitto2
#age,47
#height_m,180.00
#weight_kg,97.00
#mode,TEST
#start_local,2026-05-27 15:50:33
#file_id,/SS000011.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
181,18.94,2026-05-27 15:50:51,-0.42,-0.07,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
182,19.04,2026-05-27 15:50:52,-0.43,-0.09,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
183,19.14,2026-05-27 15:50:52,-0.43,-0.09,9.37,9.38,2.6,-0.5,BACK_UP,MOVING,NORMAL
184,19.24,2026-05-27 15:50:52,-0.42,-0.11,9.36,9.37,2.6,-0.6,BACK_UP,MOVING,NORMAL
185,19.34,2026-05-27 15:50:52,-0.44,-0.07,9.39,9.40,2.7,-0.4,BACK_UP,MOVING,NORMAL
186,19.44,2026-05-27 15:50:52,-0.44,-0.08,9.38,9.39,2.7,-0.5,BACK_UP,MOVING,NORMAL
187,19.54,2026-05-27 15:50:52,-0.45,-0.10,9.39,9.40,2.7,-0.6,BACK_UP,MOVING,NORMAL
188,19.64,2026-05-27 15:50:52,-0.44,-0.10,9.42,9.43,2.7,-0.6,BACK_UP,MOVING,NORMAL
189,19.74,2026-05-27 15:50:52,-0.42,-0.09,9.40,9.41,2.5,-0.5,BACK_UP,MOVING,NORMAL
190,19.84,2026-05-27 15:50:52,-0.43,-0.10,9.39,9.40,2.6,-0.6,BACK_UP,MOVING,NORMAL
191,19.94,2026-05-27 15:50:52,-0.43,-0.08,9.38,9.39,2.6,-0.5,BACK_UP,MOVING,NORMAL
192,20.04,2026-05-27 15:50:53,-0.44,-0.09,9.36,9.37,2.7,-0.6,BACK_UP,MOVING,NORMAL
193,20.14,2026-05-27 15:50:53,-0.44,-0.11,9.36,9.37,2.7,-0.7,BACK_UP,MOVING,NORMAL
194,20.24,2026-05-27 15:50:53,-0.42,-0.08,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
195,20.34,2026-05-27 15:50:53,-0.44,-0.07,9.39,9.41,2.7,-0.4,BACK_UP,MOVING,NORMAL
196,20.44,2026-05-27 15:50:53,-0.43,-0.10,9.35,9.36,2.6,-0.6,BACK_UP,MOVING,NORMAL
197,20.54,2026-05-27 15:50:53,-0.47,-0.10,9.38,9.39,2.8,-0.6,BACK_UP,MOVING,NORMAL
198,20.64,2026-05-27 15:50:53,-0.44,-0.07,9.41,9.42,2.7,-0.5,BACK_UP,MOVING,NORMAL
199,20.74,2026-05-27 15:50:53,-0.43,-0.08,9.39,9.41,2.6,-0.5,BACK_UP,MOVING,NORMAL
200,20.84,2026-05-27 15:50:53,-0.43,-0.10,9.38,9.39,2.6,-0.6,BACK_UP,MOVING,NORMAL
201,20.94,2026-05-27 15:50:53,-0.43,-0.08,9.39,9.40,2.6,-0.5,BACK_UP,MOVING,NORMAL
202,21.04,2026-05-27 15:50:54,-0.44,-0.07,9.37,9.38,2.7,-0.5,BACK_UP,MOVING,NORMAL
203,21.14,2026-05-27 15:50:54,-0.42,-0.10,9.40,9.41,2.6,-0.6,BACK_UP,MOVING,NORMAL
204,21.24,2026-05-27 15:50:54,-0.43,-0.06,9.37,9.38,2.6,-0.4,BACK_UP,MOVING,NORMAL
205,21.53,2026-05-27 15:50:54,-0.45,-0.09,9.41,9.42,2.8,-0.6,BACK_UP,MOVING,NORMAL
206,21.64,2026-05-27 15:50:54,-0.42,-0.06,9.40,9.41,2.6,-0.4,BACK_UP,MOVING,NORMAL
207,21.73,2026-05-27 15:50:54,-0.44,-0.11,9.38,9.39,2.7,-0.6,BACK_UP,MOVING,NORMAL
208,21.84,2026-05-27 15:50:54,-0.44,-0.08,9.36,9.37,2.7,-0.5,BACK_UP,MOVING,NORMAL
