#SAVE_SWIMMER_SD_SESSION
#serial,SS-LT-000001
#firmware,SS-LITE-BLE-SD-V1-038
#user,v38
#age,0
#height_m,0.00
#weight_kg,0.00
#mode,TEST
#start_local,2026-05-27 17:53:55
#file_id,/SS000025.CSV
row,elapsed_s,local_time,lr,fb,ud,mag,pitch,roll,body,motion,risk
159,16.27,2026-05-27 17:54:11,-0.26,0.14,9.42,9.42,1.6,0.9,BACK_UP,MOVING,NORMAL
160,16.37,2026-05-27 17:54:11,-0.25,-0.27,9.40,9.41,1.5,-1.6,BACK_UP,MOVING,NORMAL
161,16.47,2026-05-27 17:54:11,-0.33,-0.48,9.42,9.44,2.0,-2.9,BACK_UP,MOVING,NORMAL
162,16.57,2026-05-27 17:54:11,-0.18,0.02,9.42,9.42,1.1,0.1,BACK_UP,MOVING,NORMAL
163,16.67,2026-05-27 17:54:11,-0.39,0.01,9.39,9.40,2.4,0.1,BACK_UP,MOVING,NORMAL
164,16.77,2026-05-27 17:54:11,-0.21,0.04,9.39,9.39,1.3,0.2,BACK_UP,MOVING,NORMAL
165,16.87,2026-05-27 17:54:11,-0.30,-0.39,9.41,9.42,1.8,-2.4,BACK_UP,MOVING,NORMAL
166,16.97,2026-05-27 17:54:11,-0.25,-0.28,9.40,9.41,1.5,-1.7,BACK_UP,MOVING,NORMAL
167,17.07,2026-05-27 17:54:12,-0.26,0.07,9.40,9.40,1.6,0.4,BACK_UP,MOVING,NORMAL
168,17.17,2026-05-27 17:54:12,-0.36,0.00,9.38,9.39,2.2,0.0,BACK_UP,MOVING,NORMAL
169,17.27,2026-05-27 17:54:12,-0.20,-0.08,9.40,9.41,1.2,-0.5,BACK_UP,MOVING,NORMAL
170,17.37,2026-05-27 17:54:12,-0.32,-0.41,9.40,9.41,1.9,-2.5,BACK_UP,MOVING,NORMAL
171,17.47,2026-05-27 17:54:12,-0.22,-0.11,9.43,9.43,1.3,-0.7,BACK_UP,MOVING,NORMAL
172,17.57,2026-05-27 17:54:12,-0.31,0.03,9.38,9.39,1.9,0.2,BACK_UP,MOVING,NORMAL
173,17.67,2026-05-27 17:54:12,-0.31,-0.05,9.40,9.40,1.9,-0.3,BACK_UP,MOVING,NORMAL
174,17.77,2026-05-27 17:54:12,-0.21,-0.16,9.43,9.43,1.3,-1.0,BACK_UP,MOVING,NORMAL
175,17.87,2026-05-27 17:54:12,-0.33,-0.34,9.41,9.42,2.0,-2.1,BACK_UP,MOVING,NORMAL
176,17.97,2026-05-27 17:54:12,-0.23,0.01,9.42,9.42,1.4,0.1,BACK_UP,MOVING,NORMAL
177,18.07,2026-05-27 17:54:13,-0.34,-0.02,9.39,9.39,2.1,-0.1,BACK_UP,MOVING,NORMAL
178,18.17,2026-05-27 17:54:13,-0.27,-0.10,9.40,9.40,1.7,-0.6,BACK_UP,MOVING,NORMAL
179,18.27,2026-05-27 17:54:13,-0.24,-0.24,9.41,9.41,1.5,-1.4,BACK_UP,MOVING,NORMAL
180,18.37,2026-05-27 17:54:13,-0.31,-0.24,9.43,9.44,1.9,-1.5,BACK_UP,MOVING,NORMAL
181,18.47,2026-05-27 17:54:13,-0.22,0.01,9.40,9.41,1.3,0.1,BACK_UP,MOVING,NORMAL
182,18.57,2026-05-27 17:54:13,-0.36,-0.11,9.39,9.40,2.2,-0.6,BACK_UP,MOVING,NORMAL
183,18.67,2026-05-27 17:54:13,-0.23,-0.12,9.41,9.42,1.4,-0.7,BACK_UP,MOVING,NORMAL
184,18.77,2026-05-27 17:54:13,-0.28,-0.23,9.40,9.41,1.7,-1.4,BACK_UP,MOVING,NORMAL
185,18.87,2026-05-27 17:54:13,-0.28,-0.16,9.38,9.38,1.7,-1.0,BACK_UP,MOVING,NORMAL
186,18.97,2026-05-27 17:54:13,-0.26,-0.01,9.38,9.39,1.6,-0.0,BACK_UP,MOVING,NORMAL
187,19.07,2026-05-27 17:54:14,-0.34,-0.14,9.40,9.40,2.1,-0.9,BACK_UP,MOVING,NORMAL
188,19.17,2026-05-27 17:54:14,-0.24,-0.12,9.42,9.42,1.4,-0.7,BACK_UP,MOVING,NORMAL
189,19.27,2026-05-27 17:54:14,-0.31,-0.25,9.40,9.41,1.9,-1.5,BACK_UP,MOVING,NORMAL
190,19.37,2026-05-27 17:54:14,-0.25,-0.08,9.40,9.41,1.5,-0.5,BACK_UP,MOVING,NORMAL
191,19.47,2026-05-27 17:54:14,-0.28,-0.05,9.42,9.42,1.7,-0.3,BACK_UP,MOVING,NORMAL
192,19.57,2026-05-27 17:54:14,-0.30,-0.14,9.42,9.42,1.8,-0.9,BACK_UP,MOVING,NORMAL
193,19.67,2026-05-27 17:54:14,-0.22,-0.15,9.41,9.41,1.3,-0.9,BACK_UP,MOVING,NORMAL
194,19.77,2026-05-27 17:54:14,-0.31,-0.22,9.38,9.39,1.9,-1.3,BACK_UP,MOVING,NORMAL
195,19.87,2026-05-27 17:54:14,-0.26,-0.04,9.40,9.40,1.6,-0.2,BACK_UP,MOVING,NORMAL
196,19.97,2026-05-27 17:54:14,-0.30,-0.10,9.39,9.39,1.9,-0.6,BACK_UP,MOVING,NORMAL
197,20.07,2026-05-27 17:54:15,-0.30,-0.15,9.42,9.43,1.8,-0.9,BACK_UP,MOVING,NORMAL
198,20.39,2026-05-27 17:54:15,-0.24,-0.06,9.40,9.41,1.5,-0.4,BACK_UP,MOVING,NORMAL
199,20.49,2026-05-27 17:54:15,-0.29,-0.11,9.40,9.40,1.8,-0.7,BACK_UP,MOVING,NORMAL
200,20.59,2026-05-27 17:54:15,-0.28,-0.11,9.40,9.40,1.7,-0.7,BACK_UP,MOVING,NORMAL
201,20.69,2026-05-27 17:54:15,-0.25,-0.12,9.38,9.38,1.5,-0.7,BACK_UP,MOVING,NORMAL
202,20.79,2026-05-27 17:54:15,-0.31,-0.20,9.38,9.39,1.9,-1.2,BACK_UP,MOVING,NORMAL
203,20.89,2026-05-27 17:54:15,-0.26,-0.06,9.42,9.43,1.6,-0.4,BACK_UP,MOVING,NORMAL
204,20.99,2026-05-27 17:54:15,-0.32,-0.13,9.42,9.43,2.0,-0.8,BACK_UP,MOVING,NORMAL
205,21.09,2026-05-27 17:54:16,-0.26,-0.12,9.39,9.39,1.6,-0.8,BACK_UP,MOVING,NORMAL
206,21.19,2026-05-27 17:54:16,-0.26,-0.16,9.41,9.42,1.6,-0.9,BACK_UP,MOVING,NORMAL
207,21.29,2026-05-27 17:54:16,-0.29,-0.17,9.39,9.40,1.8,-1.0,BACK_UP,MOVING,NORMAL
208,21.39,2026-05-27 17:54:16,-0.25,-0.06,9.41,9.41,1.5,-0.3,BACK_UP,MOVING,NORMAL
